feature,importance,importance_pct
categorical__NAME_FAMILY_STATUS_Separated,15,0.0004838709677419355
categorical__NAME_HOUSING_TYPE_Rented apartment,14,0.00045161290322580643
categorical__NAME_HOUSING_TYPE_With parents,14,0.00045161290322580643
numeric__missingindicator_NONLIVINGAREA_AVG,14,0.00045161290322580643
numeric__missingindicator_BUREAU_ACTIVE_RATIO,14,0.00045161290322580643
categorical__NAME_TYPE_SUITE_Family,13,0.00041935483870967743
categorical__WEEKDAY_APPR_PROCESS_START_SATURDAY,12,0.0003870967741935484
numeric__AMT_REQ_CREDIT_BUREAU_WEEK,12,0.0003870967741935484
numeric__FLOORSMIN_MEDI,11,0.0003548387096774194
numeric__missingindicator_POS_DPD_DEF_MAX,11,0.0003548387096774194
categorical__EMERGENCYSTATE_MODE_No,11,0.0003548387096774194
categorical__WEEKDAY_APPR_PROCESS_START_FRIDAY,11,0.0003548387096774194
numeric__missingindicator_FLOORSMIN_AVG,11,0.0003548387096774194
numeric__missingindicator_ELEVATORS_AVG,11,0.0003548387096774194
categorical__HOUSETYPE_MODE_block of flats,10,0.0003225806451612903
numeric__missingindicator_BUREAU_AMT_DEBT_MEAN,10,0.0003225806451612903
numeric__missingindicator_BASEMENTAREA_AVG,10,0.0003225806451612903
categorical__FLAG_OWN_REALTY_Y,10,0.0003225806451612903
numeric__FLOORSMAX_MODE,10,0.0003225806451612903
categorical__ORGANIZATION_TYPE_Business Entity Type 2,9,0.00029032258064516127
categorical__ORGANIZATION_TYPE_Transport: type 4,9,0.00029032258064516127
categorical__NAME_HOUSING_TYPE_infrequent_sklearn,9,0.00029032258064516127
categorical__FONDKAPREMONT_MODE_not specified,9,0.00029032258064516127
categorical__ORGANIZATION_TYPE_Business Entity Type 1,9,0.00029032258064516127
numeric__ELEVATORS_MODE,9,0.00029032258064516127
numeric__FLAG_DOCUMENT_8,9,0.00029032258064516127
numeric__FLAG_DOCUMENT_11,8,0.00025806451612903227
numeric__missingindicator_LANDAREA_AVG,8,0.00025806451612903227
numeric__missingindicator_CC_AMT_BALANCE_MAX,7,0.00022580645161290321
categorical__ORGANIZATION_TYPE_Kindergarten,7,0.00022580645161290321
categorical__ORGANIZATION_TYPE_Industry: type 3,7,0.00022580645161290321
numeric__missingindicator_YEARS_BUILD_AVG,7,0.00022580645161290321
"categorical__NAME_TYPE_SUITE_Spouse, partner",7,0.00022580645161290321
numeric__FLAG_EMAIL,7,0.00022580645161290321
numeric__missingindicator_AMT_REQ_CREDIT_BUREAU_HOUR,7,0.00022580645161290321
numeric__missingindicator_BB_MONTHS_MIN_MEAN,7,0.00022580645161290321
categorical__OCCUPATION_TYPE_Medicine staff,7,0.00022580645161290321
categorical__EMERGENCYSTATE_MODE_infrequent_sklearn,6,0.0001935483870967742
numeric__missingindicator_LIVINGAPARTMENTS_AVG,6,0.0001935483870967742
numeric__missingindicator_LIVINGAREA_AVG,6,0.0001935483870967742
categorical__OCCUPATION_TYPE_Security staff,6,0.0001935483870967742
numeric__FLAG_DOCUMENT_6,6,0.0001935483870967742
numeric__missingindicator_EXT_SOURCE_2,6,0.0001935483870967742
categorical__ORGANIZATION_TYPE_Trade: type 3,5,0.00016129032258064516
categorical__FONDKAPREMONT_MODE_reg oper spec account,5,0.00016129032258064516
categorical__FONDKAPREMONT_MODE_MISSING,5,0.00016129032258064516
numeric__missingindicator_PREV_AMT_APPLICATION_MEAN,4,0.00012903225806451613
numeric__FLAG_EMP_PHONE,4,0.00012903225806451613
categorical__OCCUPATION_TYPE_infrequent_sklearn,4,0.00012903225806451613
categorical__NAME_TYPE_SUITE_Children,4,0.00012903225806451613
categorical__NAME_HOUSING_TYPE_Municipal apartment,4,0.00012903225806451613
numeric__missingindicator_CC_UTILIZATION_MEAN,4,0.00012903225806451613
numeric__missingindicator_COMMONAREA_AVG,4,0.00012903225806451613
categorical__ORGANIZATION_TYPE_Medicine,3,9.67741935483871e-05
numeric__missingindicator_FLOORSMAX_AVG,3,9.67741935483871e-05
categorical__HOUSETYPE_MODE_infrequent_sklearn,3,9.67741935483871e-05
categorical__NAME_CONTRACT_TYPE_Revolving loans,3,9.67741935483871e-05
numeric__missingindicator_YEARS_BEGINEXPLUATATION_AVG,3,9.67741935483871e-05
categorical__OCCUPATION_TYPE_Cooking staff,3,9.67741935483871e-05
categorical__WEEKDAY_APPR_PROCESS_START_SUNDAY,3,9.67741935483871e-05
numeric__CC_PREV_CNT,3,9.67741935483871e-05
categorical__NAME_EDUCATION_TYPE_Incomplete higher,3,9.67741935483871e-05
numeric__FLAG_DOCUMENT_14,3,9.67741935483871e-05
numeric__missingindicator_YEARS_BUILD_MEDI,3,9.67741935483871e-05
numeric__missingindicator_APARTMENTS_AVG,3,9.67741935483871e-05
numeric__missingindicator_ENTRANCES_AVG,3,9.67741935483871e-05
categorical__NAME_TYPE_SUITE_infrequent_sklearn,2,6.451612903225807e-05
numeric__missingindicator_TOTALAREA_MODE,2,6.451612903225807e-05
numeric__missingindicator_NONLIVINGAREA_MEDI,2,6.451612903225807e-05
numeric__missingindicator_BUREAU_AMT_DEBT_SUM,2,6.451612903225807e-05
numeric__missingindicator_BASEMENTAREA_MEDI,2,6.451612903225807e-05
numeric__missingindicator_PREV_AMT_APPLICATION_MIN,2,6.451612903225807e-05
numeric__REG_REGION_NOT_WORK_REGION,2,6.451612903225807e-05
numeric__LIVE_REGION_NOT_WORK_REGION,2,6.451612903225807e-05
categorical__EMERGENCYSTATE_MODE_MISSING,2,6.451612903225807e-05
numeric__DAYS_EMPLOYED_ANOMALY,2,6.451612903225807e-05
categorical__OCCUPATION_TYPE_Managers,2,6.451612903225807e-05
categorical__WALLSMATERIAL_MODE_infrequent_sklearn,2,6.451612903225807e-05
numeric__AMT_REQ_CREDIT_BUREAU_HOUR,2,6.451612903225807e-05
numeric__missingindicator_POS_DPD_DEF_MEAN,2,6.451612903225807e-05
categorical__HOUSETYPE_MODE_MISSING,2,6.451612903225807e-05
numeric__missingindicator_INS_DPD_MAX,2,6.451612903225807e-05
categorical__WALLSMATERIAL_MODE_MISSING,2,6.451612903225807e-05
categorical__ORGANIZATION_TYPE_Trade: type 7,2,6.451612903225807e-05
categorical__WALLSMATERIAL_MODE_Block,1,3.2258064516129034e-05
numeric__missingindicator_FLOORSMIN_MEDI,1,3.2258064516129034e-05
numeric__missingindicator_LANDAREA_MEDI,1,3.2258064516129034e-05
numeric__missingindicator_NONLIVINGAPARTMENTS_AVG,1,3.2258064516129034e-05
numeric__REG_REGION_NOT_LIVE_REGION,1,3.2258064516129034e-05
numeric__missingindicator_YEARS_BEGINEXPLUATATION_MODE,1,3.2258064516129034e-05
numeric__missingindicator_AMT_REQ_CREDIT_BUREAU_MON,1,3.2258064516129034e-05
numeric__missingindicator_LIVINGAREA_MEDI,1,3.2258064516129034e-05
numeric__missingindicator_POS_DPD_MAX,1,3.2258064516129034e-05
numeric__missingindicator_NONLIVINGAPARTMENTS_MEDI,1,3.2258064516129034e-05
numeric__missingindicator_LIVINGAPARTMENTS_MODE,1,3.2258064516129034e-05
